basDt,2차전지/화학,IT/반도체,건설/부동산,금융/지주,기계/유틸리티,기타/서비스,미디어/컨텐츠/게임,바이오/헬스케어,소비재/유통/식음료,자동차/운송장비,철강/소재
2025-02-12,-0.46718045112781953,0.1830188679245283,0.03734177215189875,0.6203928571428572,-0.5260790273556231,-0.08599427753934191,-0.9777104377104376,-0.8337301587301587,-0.29473118279569893,-0.33333333333333337,-0.7214792899408284
2025-02-13,1.3929323308270676,0.6284528301886793,1.9177215189873418,0.20125,1.0153799392097265,0.3070958512160229,0.34851851851851856,0.2585375494071146,0.24559139784946232,1.3189583333333335,1.4130769230769231
2025-02-14,0.06902255639097744,1.1429056603773584,0.030379746835443065,0.31385714285714283,0.5530091185410334,0.0772883787661406,-0.06518518518518518,0.2765748031496063,0.1440860215053764,0.046805555555555545,-0.043372781065088746
2025-02-17,1.4667669172932332,1.568943396226415,0.4669620253164557,0.9589285714285715,1.2221884498480244,0.8565423242467719,0.8827946127946128,1.439450980392157,0.8704301075268818,0.05722222222222222,0.7788757396449704
2025-02-18,0.28191729323308273,0.6224528301886793,0.32810126582278476,0.23096428571428573,1.613191489361702,0.23182209469153514,0.8574410774410774,0.805843137254902,-0.06376344086021508,0.17430555555555557,0.19804733727810656
2025-02-19,1.4200000000000002,0.9344528301886792,0.6843037974683543,0.4312142857142857,0.7119756838905775,0.4351867816091954,0.21303030303030304,-0.17086274509803923,0.5540860215053763,1.0410416666666666,0.8328402366863905
2025-02-20,-0.036804511278195486,-0.5949624060150377,-0.6224050632911393,0.02682142857142857,-1.6434954407294835,0.04708333333333334,0.43659932659932654,-0.4053333333333333,0.36924731182795695,0.09131944444444443,-0.42272189349112427
2025-02-21,0.9656015037593986,0.6841729323308271,0.5977215189873417,0.3454285714285714,0.5484498480243161,0.14094964028776977,-0.2163973063973064,0.3914901960784314,0.2021505376344086,0.8476388888888889,0.9288757396449704
2025-02-24,0.3036466165413534,-0.697593984962406,1.0049367088607595,0.03739285714285716,0.495939393939394,0.20089337175792504,-0.41609427609427607,-0.004235294117647063,0.5473118279569893,0.9431944444444444,0.4387573964497041
2025-02-25,-0.04520599250936333,-0.7801127819548872,-0.028354430379746838,0.06928571428571428,-0.8467575757575758,0.02079365079365078,-0.14579124579124578,-0.5036078431372548,0.02548387096774196,-0.3902083333333334,-0.40917159763313615
2025-02-26,0.32715355805243446,0.25469924812030076,0.3940506329113924,0.30960714285714286,0.7288181818181818,-0.08825396825396827,0.4211111111111111,0.3423529411764706,0.5255913978494623,0.5702777777777778,0.7497633136094675
2025-02-27,-0.06629213483146065,-0.7590601503759399,-0.015443037974683558,-0.2993928571428571,-1.2782727272727272,-0.2366955266955267,-0.6238720538720538,-0.09807843137254903,-0.3719354838709677,-0.35118055555555555,-0.7022485207100592
2025-02-28,-2.472734082397004,-2.1233082706766915,-1.4936708860759493,-1.0970609318996416,-2.6111818181818185,-1.6117027417027419,-2.086430976430976,-1.9749411764705882,-1.6746808510638296,-1.9627083333333333,-1.657810650887574
2025-03-04,-1.6545318352059926,-1.2643233082706766,-0.27113924050632915,-0.6230824372759857,-0.9651212121212122,-0.5016305916305916,-1.4253872053872052,-0.47549019607843135,-0.5109574468085106,-0.13583333333333336,-0.28976331360946744
2025-03-05,1.3619101123595505,1.382781954887218,2.152025316455696,0.49369175627240147,1.9428181818181818,1.0337373737373736,1.1975420875420877,0.7601176470588235,1.2269148936170213,1.1490277777777778,2.8494674556213018
2025-03-06,-0.12063432835820895,-1.0386090225563909,0.34367088607594937,0.2875627240143369,-1.3405151515151514,-0.22935064935064936,0.12454545454545456,-0.5008627450980392,0.3022340425531915,0.12013888888888886,-0.17491124260355026
2025-03-07,-0.22742537313432837,-0.3197752808988764,-0.9402531645569621,-0.47233812949640286,-0.7441818181818182,-0.6058152958152958,-1.4892592592592593,-1.319294117647059,-0.48819148936170215,-0.5218055555555555,0.3422485207100591
2025-03-10,0.48679104477611945,-0.3359925093632959,-0.3951898734177215,0.20528776978417265,-0.0834242424242424,-0.1924963924963925,-0.027441077441077426,0.518156862745098,0.07234042553191487,0.33916666666666667,-0.046153846153846156
2025-03-11,-0.6586940298507463,-0.4771535580524344,-1.118607594936709,-0.710863309352518,-0.15778787878787875,-0.6491341991341991,-0.9024915824915826,-0.3925882352941176,-0.6064893617021276,-1.3259027777777779,-1.2008284023668638
2025-03-12,0.941455223880597,1.7243445692883896,0.10531645569620253,0.35575539568345327,1.2227878787878788,0.3882395382395383,0.5971380471380471,0.8444313725490196,0.2681914893617021,0.3086111111111111,0.6114792899408285
2025-03-13,-0.5993283582089552,-0.3770411985018727,-0.4260759493670886,-0.011330935251798563,-0.5730909090909091,-0.22860028860028858,-0.1055892255892256,-0.5889803921568627,-0.3847872340425532,0.028124999999999997,-0.5592899408284023
2025-03-14,0.3932462686567164,1.289250936329588,0.49063291139240506,0.6271326164874552,1.5988787878787878,0.489033189033189,0.9881481481481482,0.8609019607843137,0.7498936170212765,0.5002083333333334,0.5871597633136095
2025-03-17,0.18511194029850747,0.7133333333333333,-0.12227848101265823,0.45097122302158277,0.6071299093655589,0.40176046176046176,-0.36494949494949497,0.16368627450980394,-0.04872340425531915,0.5964583333333333,0.2557396449704142
2025-03-18,-0.13776119402985074,-0.44498127340823973,0.44936708860759494,0.07863309352517986,-0.06761329305135949,0.2937662337662338,0.2798316498316498,0.5927450980392157,-0.029148936170212764,-0.09743055555555555,0.35248520710059167
2025-03-19,0.20033582089552235,0.15205992509363295,-0.24860759493670886,0.3657913669064748,-0.1906646525679758,-0.31132756132756134,-0.23124579124579128,-0.3236862745098039,-0.14234042553191492,-0.15916666666666668,-0.2998224852071006
2025-03-20,-0.20936567164179104,-0.5656928838951311,-0.22569620253164555,-0.1129390681003584,-0.9862048192771085,-0.5483694083694084,-1.4086531986531987,-1.0920392156862746,-0.5715957446808511,-0.5842361111111111,-0.013999999999999981
2025-03-21,-0.5095522388059701,-0.37280898876404495,-0.3307594936708861,-0.1917562724014337,-0.7028012048192771,-0.28113997113997113,-0.4727181208053691,-0.9054117647058824,-0.17531914893617018,-1.134375,-0.48570588235294115
2025-03-24,-0.23167910447761192,-0.21655430711610488,-0.9656962025316455,0.040537634408602134,-0.4934834834834834,0.029191919191919193,0.27691275167785234,0.29784313725490197,-0.1447872340425532,1.2045138888888889,-0.05270588235294118
2025-03-25,-1.0538805970149254,-1.5091385767790262,-0.18569620253164557,-0.4659498207885305,-1.296156156156156,-0.36059163059163063,-0.6127181208053691,0.2685882352941177,-0.6063829787234043,0.48701388888888886,-0.9228823529411766
2025-03-26,0.6986194029850746,0.49868913857677905,1.4543037974683544,0.014731182795698933,0.7076876876876876,-0.03919191919191919,1.3151342281879195,-0.013568627450980406,0.5919148936170213,0.43006944444444445,0.5060588235294118
2025-03-27,-0.9325,-1.334007490636704,0.45113924050632914,-0.2563440860215054,-1.2424924924924925,-0.6108658008658009,-0.6803355704697986,-0.36890196078431375,0.44925531914893624,-1.1954166666666666,-0.5644117647058823
2025-03-28,-1.2458955223880597,-2.077752808988764,-1.3954430379746834,-0.626294964028777,-2.0975375375375376,-0.8802023121387283,-1.5515771812080537,-1.3202745098039217,0.15861702127659574,-1.842986111111111,-1.3936842105263159
2025-03-31,-2.6630970149253734,-2.8761048689138575,-1.04,-1.3375539568345323,-2.6853453453453455,-1.6010998552821996,-3.008255033557047,-2.216980392156863,-1.267659574468085,-1.8999305555555555,-2.3787134502923974
2025-04-01,2.246268656716418,2.021647940074906,3.1415189873417724,1.1393525179856114,2.389039039039039,1.9914057971014492,3.2818791946308723,2.0706666666666664,2.8117021276595744,2.767847222222222,2.006900584795322
2025-04-02,-0.7729477611940299,-0.8229213483146067,-0.07518987341772154,-0.4231654676258993,-0.7477777777777778,-0.5433478260869565,-0.6554362416107382,-1.0620784313725489,0.8988297872340425,-0.8609027777777778,-0.4965497076023392
2025-04-03,-0.8422761194029851,-0.6292883895131086,0.16556962025316452,-0.5140287769784173,-0.5998198198198198,-0.34028985507246373,-0.22117449664429528,-0.24219607843137253,-0.859578947368421,-0.32048611111111114,-0.07169590643274854
2025-04-04,0.8304477611940299,0.30003745318352065,0.9151898734177215,0.5287003610108303,-0.20822822822822823,1.060550724637681,1.674496644295302,0.6176078431372549,1.1854736842105265,1.49625,1.588245614035088
2025-04-07,-4.3057089552238805,-4.990786516853932,-0.9117721518987342,-2.219097472924188,-5.461501501501502,-2.7628260869565215,-2.6511073825503355,-4.31678431372549,-2.4223157894736844,-2.6011805555555556,-3.6445029239766082
2025-04-08,0.41175373134328364,0.8226591760299625,2.062658227848101,0.37407942238267144,0.6069369369369368,1.2908260869565218,1.3667114093959731,1.2797254901960784,1.5161052631578948,1.458888888888889,1.4767251461988304
2025-04-09,-2.0683955223880597,-1.9509737827715354,-0.46088607594936715,-0.9534296028880868,-1.693933933933934,-1.6469565217391307,-1.9023154362416106,-1.7961960784313726,-2.0633684210526315,-2.0325,-0.8619298245614035
2025-04-10,5.288283582089552,5.483895131086142,1.9540506329113925,3.1335740072202167,5.445735735735736,3.758710144927536,4.237348993288591,4.220235294117647,3.136842105263158,3.619652777777778,4.407134502923976
2025-04-11,1.0557462686567165,1.3550187265917604,0.5203797468354431,0.5399277978339351,1.8164564564564565,1.3633768115942029,2.086174496644295,2.23321568627451,0.8590526315789474,-0.055902777777777794,0.6938011695906433
2025-04-14,0.7440671641791045,2.5037453183520597,0.4249367088607595,0.9118050541516245,1.8558558558558558,1.0913623188405797,3.0154026845637585,1.4867843137254901,0.5970526315789474,1.279097222222222,1.1155555555555554
2025-04-15,0.8851865671641791,0.8361423220973783,1.2859493670886077,0.9503971119133574,1.5211111111111113,0.8197391304347826,0.6413758389261744,0.5147450980392156,2.092842105263158,1.7520833333333334,1.3656140350877193
2025-04-16,-1.1868283582089552,-1.1056554307116104,-0.25481012658227853,-0.1672202166064982,-1.485855855855856,-0.548463768115942,-0.5393959731543625,-0.3426666666666667,-0.2951578947368421,-0.747013888888889,-1.105906432748538
2025-04-17,1.08705223880597,1.3497378277153558,0.7886075949367088,0.8165703971119134,1.3714414414414415,0.9322608695652174,1.5888255033557048,0.7428627450980393,0.5137894736842106,0.84375,0.9984210526315789
2025-04-18,0.571231343283582,0.9898127340823969,1.3734177215189873,0.6772563176895307,0.7351051051051051,0.8908260869565217,0.7471476510067114,0.6521176470588235,0.9415789473684211,0.9489583333333333,1.1598830409356726
2025-04-21,0.0762313432835821,0.35415730337078655,0.44037974683544295,1.0974729241877257,0.19462462462462463,0.28369565217391307,0.195,0.09819607843137254,0.2804210526315789,0.07368055555555557,0.2550292397660819
2025-04-22,0.4134328358208955,-0.5891760299625468,-0.11860759493670887,-0.1727797833935018,0.43252252252252255,0.11105797101449275,-0.6380872483221477,0.1720392156862745,-0.8919999999999999,0.3728472222222222,0.6262573099415205
2025-04-23,1.494365671641791,1.5354681647940076,0.014556962025316483,0.15180505415162457,1.7182882882882884,0.4499130434782609,0.28724832214765106,0.4666666666666667,-0.5433684210526315,0.5294444444444444,0.7360233918128655
2025-04-24,0.004888059701492553,-0.24258426966292132,0.12164556962025316,0.10913357400722022,-0.29987987987987985,0.19571014492753622,0.29634228187919465,0.5139215686274509,0.10284210526315789,0.06076388888888887,-0.25491228070175437
2025-04-25,1.2504104477611941,1.2099250936329589,0.37303797468354427,0.5072563176895306,1.083993993993994,0.5879420289855073,0.6055369127516779,0.0066274509803921616,0.6716842105263158,0.6504166666666666,0.8859649122807017
2025-04-28,-0.7788059701492537,-0.6614606741573034,0.0636708860759494,-0.2866064981949458,-0.5047305389221557,-0.5348840579710145,0.22969798657718116,-1.6241176470588234,-1.262421052631579,-1.1335416666666667,-0.33935672514619886
2025-04-29,0.6181343283582089,0.5350936329588015,1.9783544303797467,1.126231884057971,0.5332537313432836,0.6561739130434783,0.7193288590604028,1.1791764705882353,0.9856842105263158,0.41333333333333333,0.7578947368421052
2025-04-30,-0.8385074626865672,-1.6554681647940075,1.0694936708860758,0.23724637681159422,-1.191731343283582,-0.3768550724637681,-1.0866778523489933,-0.7302745098039216,0.37094736842105264,-0.8331944444444443,-1.2229239766081872
2025-05-02,0.14414179104477612,0.09273408239700374,-0.6760759493670886,0.10166666666666666,0.33725373134328357,0.1371014492753623,-0.8162751677852349,0.06478431372549019,0.28063157894736845,-0.6785416666666666,0.31064327485380117
2025-05-07,0.06809701492537314,0.8410486891385768,0.9475949367088607,0.15384057971014492,0.9862985074626867,0.33621190130624096,1.585234899328859,-0.6265882352941177,0.8273684210526315,0.8249305555555555,0.08187134502923976
2025-05-08,1.2922388059701493,0.5249812734082396,-0.032658227848101275,-0.030688405797101446,0.9636309523809523,0.5660232220609579,0.5426174496644296,1.0077647058823531,-0.017999999999999978,0.6709027777777776,0.6183625730994152
2025-05-09,-0.93,-0.3588389513108614,-0.9927848101265824,-0.23634057971014494,-0.4658160237388724,-0.21036231884057968,-0.0014429530201342216,0.03784313725490194,-0.4451578947368421,0.23305555555555557,-0.7561988304093568
2025-05-12,1.039813432835821,2.0438951310861424,1.1773417721518988,1.1219927536231884,1.597240356083086,0.582536231884058,1.083020134228188,-0.3859375,1.4992631578947369,1.4859722222222222,1.1177777777777778
2025-05-13,0.007350746268656732,0.18760299625468166,-0.7658227848101266,0.6706521739130434,0.9015727002967359,0.07478260869565218,-0.2910738255033557,1.03390625,-0.09557894736842104,0.04472222222222225,-0.44415204678362574
2025-05-14,0.9045522388059701,1.2099250936329589,-0.13734177215189872,0.7981818181818182,1.6176854599406527,0.5915942028985507,0.21778523489932883,0.75078125,1.6756842105263157,0.7111805555555555,0.7448538011695907
2025-05-15,-0.6519776119402985,-0.5628464419475655,-1.1873417721518986,-0.34952554744525544,-1.2083679525222553,-0.3347901591895803,-0.4393959731543624,0.3949609375,-0.5791578947368421,-0.9558333333333334,-1.109298245614035
2025-05-16,-1.3779850746268658,-0.8969662921348315,0.2617721518987342,-0.07503676470588237,-0.670919881305638,-0.7343415340086831,-1.2269127516778524,-1.2786328125,-0.3675,-0.4286111111111111,-0.9869005847953216
2025-05-19,-1.0511940298507463,-1.321685393258427,-0.5691139240506329,-0.573014705882353,-1.4102077151335313,-0.6433236994219653,-1.7308389261744965,-0.39328125,-0.9428125,-1.0958333333333334,-1.1002923976608188
2025-05-20,0.405724907063197,-0.0955805243445693,1.0034177215189872,0.6261397058823529,0.8202077151335312,0.429364161849711,0.5493959731543624,0.5866015625,0.20177083333333332,0.6236805555555556,0.8935672514619883
2025-05-21,0.5811895910780669,0.5664419475655431,0.6120253164556962,0.5085294117647059,0.47605341246290805,0.49789017341040465,0.7357718120805369,1.7490234375,0.36260416666666667,0.3704166666666666,0.06409356725146198
2025-05-22,-0.6565925925925926,-1.437565543071161,-1.3951898734177215,-0.273639705882353,-1.3598516320474776,-0.18531791907514453,-1.0861073825503356,1.70625,-0.6422916666666667,-1.1929166666666666,-1.4430409356725145
2025-05-23,-0.3791481481481482,0.09662921348314607,0.8715189873417721,0.3719485294117647,-0.04821958456973294,-0.087027417027417,-0.20758389261744967,-1.0092578125,0.9465625000000001,-0.1264583333333333,0.7476023391812866
2025-05-26,0.8870370370370371,0.9788014981273407,-0.11468354430379746,0.7681481481481481,1.5554896142433237,0.4005916305916306,0.29647651006711406,0.9266015625,0.17625000000000002,0.6480555555555555,0.5184795321637427
2025-05-27,-0.2561851851851852,-0.37621722846441946,-0.0022784810126582245,0.11918518518518519,-0.3283086053412463,0.04648843930635838,-0.2988255033557047,0.24515625000000002,0.23312499999999994,-0.7691666666666667,0.11988304093567251
2025-05-28,1.7723703703703704,1.2537827715355805,0.011645569620253171,1.3013703703703703,0.5966765578635015,0.11668596237337192,1.2746644295302014,-0.6044140625,-0.17885416666666668,0.2956944444444444,0.520877192982456
2025-05-29,0.9647777777777778,0.6517977528089888,1.561518987341772,3.124169741697417,0.874005934718101,1.0765991316931982,0.8152013422818792,1.226640625,1.4622916666666665,1.4195833333333332,1.045497076023392
2025-05-30,-0.26185185185185184,-0.7566666666666667,-0.41240506329113924,-0.13003690036900367,-0.584272997032641,-0.01331403762662806,-0.2928523489932886,0.8670703125,-0.019895833333333335,-0.24659722222222222,0.11801169590643276
2025-06-02,0.4706296296296297,0.21146067415730338,-0.21974683544303797,-0.16438661710037175,0.13922848664688428,0.596228323699422,0.7242953020134228,-0.185703125,-0.08239583333333333,-0.32430555555555557,-0.25859649122807016
2025-06-04,1.924037037037037,1.6432958801498128,0.19468354430379753,3.3430855018587358,1.4077151335311573,1.1454046242774567,2.3281543624161074,0.07273437500000003,1.5179166666666666,1.1378472222222222,1.7471345029239767
2025-06-05,0.6710370370370371,1.2417228464419476,0.7450632911392405,0.45063197026022306,0.9959347181008902,0.598150289017341,0.841241610738255,-0.2934765625,1.6527083333333332,0.6826388888888889,1.247485380116959
2025-06-09,0.949962962962963,1.0005992509363295,0.4750632911392405,2.2837174721189593,0.36513353115727004,1.0838872832369943,2.59758389261745,0.9426953125,0.7933333333333333,1.0015972222222222,1.1010526315789473
2025-06-10,0.32403703703703707,0.15700374531835207,0.13240506329113927,-0.02122676579925651,0.05159763313609469,-0.11075144508670519,0.9921476510067115,0.80859375,-0.8675,0.025138888888888877,0.47228070175438597
2025-06-11,1.0874074074074076,1.6017602996254683,0.529620253164557,1.0407089552238806,1.2125443786982248,1.1612842712842713,1.3020134228187918,1.4841015625,0.8539583333333334,0.6663888888888888,0.5138011695906433
2025-06-12,0.25681481481481483,0.22303370786516852,1.341392405063291,0.14667910447761195,0.8640532544378698,0.25627705627705627,-0.00808724832214764,-0.368359375,0.5245833333333333,0.44854166666666667,0.7612280701754387
2025-06-13,-2.166333333333333,-1.9349438202247191,-1.4313924050632911,-1.3369776119402985,-1.6314201183431951,-1.4233333333333333,-1.6167449664429532,-2.0802734375,-1.3042708333333333,-1.854513888888889,-0.9880701754385965
2025-06-16,0.5718888888888889,0.6786516853932584,0.7512658227848101,1.6758955223880596,0.9947928994082841,0.5435982658959537,1.4996644295302013,0.05246093750000002,1.6135416666666667,0.651875,0.9399415204678362
2025-06-17,-0.3032962962962963,0.11876404494382023,-0.4021518987341772,-0.3288014981273408,0.2512389380530973,-0.44450867052023124,0.12073825503355706,0.4700390625,0.08822916666666668,-0.23479166666666662,-0.7138011695906433
2025-06-18,0.4414444444444444,0.9394756554307117,-0.4288607594936708,0.18322097378277155,0.1882890855457227,0.10240579710144929,2.8968791946308725,0.2290234375,-0.14677083333333332,0.4315972222222222,-0.1439766081871345
2025-06-19,0.0971111111111111,0.3588014981273408,-0.3613924050632911,0.18445692883895132,0.2885545722713864,0.30059593023255815,0.5885906040268457,-0.299375,0.2891666666666666,0.07388888888888888,0.17152046783625732
2025-06-20,1.5428888888888888,0.6541573033707865,-0.4826582278481013,0.2011985018726592,0.517551622418879,0.21841569767441862,0.853489932885906,0.45796875,0.7218749999999999,0.4425694444444444,0.018362573099415188
2025-06-23,-1.3132222222222223,-1.013071161048689,-0.48215189873417724,0.05314606741573032,-0.5824778761061947,-0.715,0.3361409395973154,-1.2403515625,-0.9553124999999999,-1.60125,-0.806608187134503
2025-06-24,1.7057777777777778,2.210449438202247,1.2921518987341771,1.7691760299625467,1.8856637168141592,1.2239244186046512,1.7741610738255036,1.0082421875,1.46875,1.7238194444444443,1.6445614035087717
2025-06-25,-0.09870370370370372,0.450936329588015,1.2135443037974685,0.3056554307116105,0.31716814159292034,-0.14906976744186046,-0.8602013422818791,-0.30796875,-0.2529166666666666,0.5068055555555556,0.2507602339181287
2025-06-26,-0.7134444444444444,-1.1179026217228465,-0.4651898734177215,-1.3826217228464421,-0.8092625368731563,-0.8771511627906977,-2.247684563758389,-0.58078125,-0.8961458333333333,-0.9974999999999999,-0.9737426900584795
2025-06-27,-1.2312962962962963,-0.8792134831460674,-1.029620253164557,-0.2256179775280899,-0.7534808259587021,-0.5217587209302326,-0.5730536912751678,-0.3375390625,-0.3708333333333333,-1.0548611111111112,-0.8874269005847953
2025-06-30,1.1350740740740741,-0.5513857677902622,-0.41455696202531644,0.43576779026217227,-0.0228613569321534,0.1802470930232558,-0.3117785234899329,0.5498828125,0.899375,-0.3245138888888889,0.3946783625730994
2025-07-01,1.1183703703703702,0.1511610486891386,0.8698734177215189,1.8892883895131085,0.4283185840707964,1.0882412790697675,0.5285906040268457,0.4059765625,1.2273958333333332,1.1958333333333333,0.6892982456140351
2025-07-02,0.2700740740740741,-0.5574531835205992,0.3291139240506329,-0.7001123595505618,-0.5599705014749262,0.16765988372093021,-1.073993288590604,0.1023828125,0.7519791666666666,0.24152777777777779,0.07730994152046783
2025-07-03,1.6132592592592592,1.5310486891385768,0.40721518987341776,0.08468164794007492,1.091740412979351,0.7548401162790698,0.7909731543624161,1.4864453125,0.5002083333333333,1.1585416666666668,1.33093567251462
2025-07-04,-1.4654814814814816,-1.135243445692884,-0.7883544303797468,-1.0888432835820896,-1.415575221238938,-0.967688953488372,-0.48926421404682274,-1.26859375,-1.235,-1.0879166666666666,-0.8710526315789473
2025-07-07,-0.1825925925925926,0.20779850746268655,-0.7470886075949368,0.2744029850746269,-0.7316814159292035,0.07872093023255815,0.1582943143812709,0.08828124999999999,0.39208333333333334,-0.4498611111111111,-0.3660818713450293
2025-07-08,0.5955185185185184,0.5449253731343284,0.6544303797468355,2.319550561797753,0.7697935103244837,0.880014534883721,0.46444816053511706,-0.024257812500000014,1.0528125000000002,0.6727083333333334,0.9741520467836257
2025-07-09,0.556074074074074,0.31847014925373135,0.7116455696202532,2.5979622641509437,0.6285545722713864,1.0546802325581395,1.2904347826086955,0.9537890625,0.999381443298969,0.5209722222222222,0.9139766081871344
2025-07-10,0.8972592592592592,0.8475746268656716,0.4664556962025317,1.1965789473684212,0.4991150442477876,0.4399418604651163,0.7453846153846154,0.8122265625,0.13907216494845362,0.40388888888888885,-0.044561403508771934
2025-07-11,0.8529629629629629,0.575634328358209,-0.17050632911392405,0.03579545454545454,0.5607964601769911,0.27494186046511626,0.09755852842809364,-0.1282421875,0.62340206185567,0.5525,0.1716959064327485
